Y,L,P,G,Q
m,32,54.57716955583864,15,55.441882372742626
b,34,99.18637618610478,70,52.39056753539645
n,46,41.44803895051119,97,92.30096222181508
h,88,56.71098404139855,15,65.64935134927285
c,61,52.672638665268444,37,60.55809882527239
r,26,14.586565354803527,46,0.01954802795212096
r,26,11.05590226233274,87,16.124927207565452
c,31,20.680163568436395,27,8.336096657882674
w,12,25.999228476256107,47,69.34636066899289
s,72,68.04740868236574,6,79.08209027336453
o,48,70.93157382614672,18,20.249952593945654
p,48,28.023274854015433,27,75.19180479698186
n,34,31.852811739720643,66,3.196341306742201
k,28,25.674724677124495,1,69.73271323075464
v,56,24.81883630136069,61,80.77505910280007
x,1,86.8102730280408,75,22.769343159382093
b,18,28.878195956992116,16,21.33180558574882
p,23,84.11130587419775,95,98.04450138156469
v,47,85.22143869969784,21,29.215139011550406
j,85,86.41213224911347,63,21.930777880567987
p,36,27.560112508146528,6,58.74462279306813
f,33,42.62519168406713,34,88.68536754560282
g,97,62.25367619666955,94,70.63004973394705
f,23,91.15016099672404,97,80.24376417359113
l,82,32.4394258591639,26,39.279376930850695
v,20,83.14144236987046,54,90.86693794314688
k,82,44.95704292955169,89,74.0677778459429
e,31,55.6765533777683,82,41.3369560965085
x,0,92.64901396405072,81,58.88007150839174
s,2,44.96024249544863,68,85.14818911531475
x,55,18.429907183039074,9,98.96450291412283
f,51,30.044984893170568,45,23.44409502207425
q,100,62.39880366942599,50,41.440009472631175
w,24,91.11843680543058,15,36.79854804615641
o,93,17.257947522466154,43,24.946965564805613
w,18,76.16977958431546,35,0.7541621553646349
r,2,24.965391818003834,59,47.60095674672178
p,60,20.922931778113394,12,83.75859709415063
g,71,56.46029376987188,73,1.2985168976175077
o,99,41.53952190841935,79,93.58314252756563
u,56,26.87406347017225,20,40.555339509141916
w,23,90.00194105774604,41,38.78278163971722
t,75,30.077378102384134,38,4.142723768123934
h,94,91.80522650901071,19,67.57130795012407
y,14,15.225275987035635,34,2.894170860569034
c,18,75.66857074484648,53,83.53168170233005
d,51,79.34119103977864,39,60.47241236412487
j,48,81.22293249193815,34,92.09370490799355
u,45,81.50004675732752,23,17.557901569626456
v,64,96.21451001846599,65,88.74954966111387
y,78,71.98396465154819,14,93.55008019208445
y,67,12.725722687568542,75,32.98340837881789
v,99,17.751048011374504,81,31.72703917693658
y,35,20.799058281531735,97,88.3857426818341
y,87,19.109242938016646,54,83.88504521116249
m,14,74.7017601016553,93,26.414865134479506
k,80,69.97437440385828,16,90.5649874365562
u,86,15.15125024002646,56,8.506977180506148
h,55,53.99147705880642,83,73.84610047215965
s,52,54.478660695237636,89,11.56323950030428
m,20,47.72994303550052,96,50.74714203067321
k,40,95.71622684619103,9,3.3891511370989447
f,11,67.60629656218767,5,70.79722434406376
b,33,41.57737702466026,30,82.82735470162321
z,60,48.5541912811706,2,38.06081531759534
o,40,97.61662136966567,56,0.5742359013256593
k,64,84.32641288266163,7,19.823834686876708
k,90,66.15888691672832,80,94.0544503773151
g,57,30.155983691744648,43,37.38460205628833
k,19,20.960022076477458,18,51.65395055536931
v,54,66.54032123285673,54,32.19930588590074
v,52,17.02562811130621,37,57.23883681622068
g,58,10.813051806487461,73,61.69592422895154
b,73,74.02618320931688,25,51.233247767362364
u,27,13.536948103060997,26,84.73194516885766
a,74,12.326112661224208,76,38.90813719499132
x,51,81.47215442349345,68,46.099414599642444
r,70,30.20538013698638,42,2.3951848285966415
r,58,62.89464679025247,32,47.72051195769282
c,78,78.56457034412698,86,45.08259032356713
g,97,81.79751570869404,53,42.44348778785585
b,15,38.683797632918136,60,7.077590003532697
m,94,55.77409015533462,67,15.137703604537844
m,96,3.7423961355066537,74,30.773525491639496
c,16,16.194248238681375,38,80.7744482674997
v,4,65.11514155977291,23,52.37175954806796
o,4,35.50871499094382,9,23.89945961595361
j,76,84.51682824921912,27,51.409533080814604
k,96,93.47581556032138,7,74.12582095546291
o,51,56.015066625509476,63,25.30037807265485
t,58,28.121281124642817,45,32.78717320408765
v,53,79.77888167122983,14,2.7826153586795077
r,57,16.50581586113623,23,29.683308322760627
l,83,47.388126226218695,61,12.656843435407128
a,58,26.130744654425474,47,45.50904459435533
b,86,0.4246849544121023,60,16.610248859861322
f,13,44.77003146852901,52,29.79057933408068
h,33,31.91637940986769,30,33.30632839227528
m,94,44.09006838743361,92,70.01454834837833
b,91,14.765790772276688,20,44.25979682474718
h,23,40.091553545476266,100,85.79985276963278
a,78,19.323869736686262,66,49.46345304910802
q,78,61.7598893600659,81,6.607023930866218
f,5,37.109160770613904,34,56.52176695549597
x,55,96.20214848624204,4,0.8239087180455629
o,44,67.44696858382366,54,33.02026112693219
f,35,30.805195494019642,84,87.35919874943451
u,5,10.063391094397211,90,51.0467342823288
f,39,37.930477057915866,84,51.98670431994393
c,13,47.82446052167231,69,75.59133498151638
v,81,82.42044850631656,63,60.35931988593061
w,100,96.36770622295975,91,60.09404879412029
u,47,22.78505446089587,66,86.18934655748845
q,21,18.004123925898586,37,36.50533486465791
b,82,64.73401277809197,30,67.87738320619839
f,22,79.25294451713852,90,85.95805869011029
k,37,94.80238013514622,3,69.71895265456583
t,17,68.70194472821994,55,39.26523810819843
i,75,13.311165163930882,51,58.737734693405876
l,30,65.08240195858396,71,33.31918938848622
r,50,27.98377210689118,90,38.94645318445584
u,84,73.94812068629545,72,31.033588590434004
t,96,81.09969428022299,0,83.02156912476438
b,37,17.67646832188984,71,56.04334124685077
u,78,67.84278076531723,80,68.27854826150437
i,35,22.61994235492959,43,36.28073311736698
i,16,47.00598345863715,42,14.807536962978729
z,1,74.73207260910605,65,32.73987360369796
z,64,83.22617502715947,42,87.12889667257284
g,92,30.009040837596636,83,67.30552100065735
y,75,58.439161029780564,5,90.52323963311227
j,96,28.805749617695188,32,87.2321132313264
u,81,28.253728084225315,17,13.696289872149169
h,43,98.67543920853602,100,92.51360414726123
q,12,29.636730269612244,12,31.40696911501042
a,54,65.66069972667314,50,5.437732232003556
f,33,91.0434199364399,27,74.5779156149077
y,26,6.576754804012697,1,24.42386485494913
j,79,39.12444738194908,6,32.900262280251205
n,55,40.161197422525575,78,41.16967193670291
o,24,10.59149132066356,69,89.29196502841546
e,59,13.984595541815247,57,1.0183907768595901
u,64,71.58042444891727,43,35.35984229349489
d,22,42.942791084307096,38,79.50408107243514
d,61,91.76529889975784,27,85.44249641395822
s,93,24.22989178122854,5,66.64009890720877
r,10,65.5967967987656,62,66.2377966048992
x,51,40.679641408210124,56,58.94665015000871
n,31,43.14800349405474,82,71.07681153000996
p,53,91.92421713734375,16,53.55518859201586
w,22,20.465150104029796,0,8.601671625709628
z,22,98.6386901378226,67,42.33337836498411
h,61,38.34660855438467,16,23.387452309692016
e,20,19.30304351374186,37,78.80435679646088
p,50,21.900145817275995,37,70.85497202053048
s,14,75.20772925847609,53,78.79951726735639
c,6,96.42814621840436,80,48.364351996311626
b,71,29.439005857414124,74,53.50620264014137
b,21,33.30041646992721,65,52.88541780974051
t,89,1.6789941323620439,52,68.12453706513642
v,30,20.955983486360765,71,1.5067953769574816
d,13,42.15083653754523,5,51.61094028466364
u,61,74.9398171832052,55,31.216151401807025
c,57,40.521822617842965,37,39.90486542754188
r,53,57.41966025215478,50,61.24819861594126
p,78,77.29356805321146,37,3.4040260652401955
c,28,22.824137460610437,6,61.693810500759604
t,14,29.190085953152245,36,20.686007962100284
q,73,17.353775918254144,67,21.034381500034005
o,91,27.47033030238908,52,43.153355074795996
c,73,87.64274601518821,88,5.911253768588265
r,4,42.40515786683251,74,51.119454156255095
s,66,50.2983819597719,43,7.554322282817971
t,62,22.68980534112287,67,35.28437012628702
c,70,51.69180450528855,20,54.1307798323706
s,67,81.00359134742541,53,73.99700811215925
z,45,81.3296048476576,47,85.94849142260188
o,26,56.56617802767251,75,51.96996510706919
u,97,12.259756152676982,15,16.79238548333728
b,53,25.254848641888273,32,8.504349617197683
r,85,19.677625833624322,12,58.64534436278402
f,61,68.82924946723786,45,91.81556746173928
d,53,49.37583579927607,32,32.90202427527416
h,84,57.03979799544817,62,86.48491312908133
i,73,62.790855472353314,34,31.703593017183195
g,27,25.10288500282336,94,28.66867361076918
x,72,94.2131106674185,90,61.85299665621078
a,38,55.928573967823084,6,84.73722342623715
x,16,68.56198805606058,89,90.96146449235631
o,95,95.39328786115982,91,34.554318360694424
o,60,76.46971705878319,41,59.580807024664914
e,57,71.78143145816776,7,77.43552966723853
i,9,92.97297138227694,60,86.29302211573071
m,87,25.0526794300173,100,63.174883731523934
c,81,37.46907729484783,44,65.88029416812388
c,39,22.08095748530695,31,28.01034195418074
t,46,23.954804286960307,51,31.2269696448789
a,52,95.09016035486407,4,30.68997955585472
k,25,64.2859072796048,80,40.11666468367879
q,5,38.25123337474419,64,14.776565010208653
s,63,33.424118419076954,54,4.816676961260347
l,57,67.8126161919641,75,73.69524520361477
i,37,25.14917686133146,65,1.0048193053360799
t,41,88.69305963389748,28,93.2199936128046
t,86,79.46611867101831,45,6.925717888014315
e,74,25.666479837001265,69,70.6527006708211
l,80,38.562738357300795,71,55.26525469665321
d,96,43.43819806772813,12,58.75147041066514
p,74,20.764221165412234,67,50.651886490734555
a,48,36.82125274529851,35,65.14161087812525
f,7,85.12937802278228,71,35.06382197056358
v,25,71.76055690043994,11,89.48928545015046
n,12,78.5322395616014,24,94.57739643583821
m,38,72.16926964201612,87,85.18426673696314
a,23,96.31821298785762,99,57.53676951245138
o,68,25.691936980620167,86,6.3939041240116286
b,90,28.21807761383677,25,27.490683303788366
w,69,88.63369375674596,56,0.24063505633823423
d,72,42.21627120248414,35,72.53017817293794
j,58,40.202641791342096,51,86.7947396249224
g,88,52.14817521667969,99,96.98465854335218
y,72,85.50824227568634,89,46.198451565206256
s,67,4.3084374268307135,41,85.52719838763522
l,87,55.373980974564304,91,7.8468496180913565
g,86,7.290886958838982,29,24.900628174895335
t,62,94.98454345960475,87,92.78594474573565
s,25,55.98543889960194,18,34.960198860112726
p,32,64.24705068634374,81,50.40031253392002
h,22,97.28642980583369,77,96.6164813801293
h,87,14.934133361049861,14,32.34848537220375
u,41,39.72332553019321,63,86.53077235459631
u,17,7.9249135428630435,69,18.459037677071542
n,13,71.78941703867243,71,45.42287456274352
i,71,29.567240038291477,55,79.3218681066314
d,56,96.87487189037917,96,49.80748922609697
g,41,81.83501588576985,30,96.31276361399468
e,5,14.60426304591399,12,22.612493248670162
e,68,44.20512905091323,5,82.96089614942291
k,61,42.4611313964953,10,2.141098915731221
l,52,18.86528610937962,50,80.70437116296729
y,54,28.12121921914369,70,40.81687777425231
g,58,64.9748400070493,10,65.84287423432673
b,36,18.397293215982614,2,23.465452902581184
b,4,4.286390366413906,65,2.2165425601608835
v,52,11.333310626121607,40,48.930953793775835
p,86,93.47099940376903,57,88.68730503610377
v,53,32.80752623052924,2,1.0223998353896868
n,38,25.41335908742881,67,69.09201602180059
e,72,26.17426493538352,76,17.70157649323053
w,17,60.528512027228544,66,31.337011310687004
q,21,85.28700803686785,36,25.224258497178774
m,8,92.97091859719869,95,40.946367790882206
d,54,53.806374620681275,6,56.469206710699716
r,5,31.60115044637305,23,57.029306605806575
t,31,92.85530001960328,17,11.534697095417846
j,70,97.56398664598343,16,5.059188319220542
j,5,85.56584407722936,90,38.699934037251374
y,43,12.69345297110812,71,50.529474665606934
a,58,31.679344612292216,89,88.56231259154184
y,70,46.59042870826706,91,38.46822430992307
k,85,54.00137566144997,81,56.725337721246035
e,57,28.375728609474894,66,2.076021458728028
d,89,44.96057645346028,77,24.980808519993104
n,1,49.565113744268274,96,99.14870137784982
s,50,50.479627343071144,24,97.4672838919524
e,97,27.643515666188545,53,56.501425582549615
f,94,68.108851610723,17,50.05925440293346
d,53,19.938109877962983,57,90.59294969732775
e,63,93.38091986994363,26,36.01595288654019
x,4,42.62429916377961,64,95.0027680016016
g,34,33.550150117159525,3,96.06255264177193
f,96,91.97178573300941,36,51.72885675648925
a,81,86.97187715570277,87,39.42160457509938
v,97,4.665285388297935,40,97.24324692704171
u,61,90.65517160458448,17,61.528841102829844
d,11,53.22194330669884,6,98.79130262288899
r,81,82.07351098916415,93,28.855618117994887
x,46,54.039533057423064,68,87.82227671550007
w,57,50.68640418314242,79,81.29839099008008
p,98,95.6485248948502,19,2.4366419355529523
p,29,86.60906947914471,70,14.77379528695274
e,77,50.86787810740714,16,95.76402407778937
f,70,15.149029697714788,15,27.425080386669432
o,10,36.574993750644005,41,80.5858664024095
t,22,69.59924118928733,14,93.00823889540841
q,98,71.00401095950548,96,79.9210796550174
c,38,8.725397296404747,22,63.890352037526576
a,85,2.232446871908189,16,36.903164340160956
v,62,61.33520703101567,67,73.91437253897297
u,33,21.6562064787148,57,22.864686354852015
v,50,64.97135716129425,41,78.59504575019942
n,23,89.15888374947716,36,94.32628366815491
s,80,27.239355784826746,86,5.4684820650442
r,25,61.38950365690717,15,72.76162484147987
c,72,17.382361063461893,61,59.83295115958776
d,22,21.94570473122901,47,0.025473286928712202
s,80,72.06496506510562,61,20.68111223386875
y,23,44.1510582463425,22,92.32152460165885
v,65,30.853043968388295,84,35.57703803682083
w,91,97.06894750119704,59,44.80817575993902
y,39,25.002351163614968,100,63.02282351965859
h,26,56.976033549595414,6,11.118745403958208
c,20,36.57918007347756,23,31.37537433052614
x,0,70.88825485036413,48,7.83736495496713
j,65,98.69973739971381,11,67.87616668858372
z,71,31.064428387696108,16,87.96832229868657
l,48,33.04150541197755,50,12.898260839144104
u,35,87.3963068011718,5,17.314418736646076
o,31,5.518432982000343,58,78.23219619336254
s,63,20.290087015355596,95,79.10511391760998
t,22,73.97241366590555,25,58.75905873876458
v,2,49.93898090348296,49,40.7938397553438
t,16,87.28372312547312,65,71.77306405428968
j,64,26.09997087717597,45,37.551638434864564
f,34,43.801355130033336,72,45.641662398557216
y,100,80.07938675770546,96,94.27357633964859
n,55,65.04435923867464,32,2.2647965286734406
l,62,41.080290856683945,71,62.497821120939655
e,43,54.6572141924879,85,21.333269282358515
j,34,19.83383658716501,49,14.584495923869245
t,96,9.159104900957393,75,28.089016445326454
e,78,66.9829897692137,21,24.47471997750967
j,14,6.392750979776474,71,70.79122233922679
f,55,13.927378149826286,64,38.27813946522084
a,7,48.693337823706074,2,92.21004655450187
d,82,11.395691573727785,55,91.20485596267112
w,68,33.15766367659094,86,51.62336117358151
j,67,66.9696173310522,82,69.38090815259264
u,1,89.27788201811875,28,49.37065045291191
q,1,73.31533153730221,30,66.35230276425943
l,83,49.694516847672844,64,37.91143949972865
t,13,59.05055450284128,4,31.33366364348744
l,51,30.372642472374768,42,97.38530106519147
h,77,0.8024049094934149,23,61.783826966006394
f,69,53.05612762072678,60,51.109889940233856
n,8,11.689257667613017,81,71.63996116173125
u,8,52.430476947098505,74,32.17020505139657
n,40,1.4850031312236167,76,51.933330691801416
e,99,97.77928843188064,61,36.555678478227804
d,89,90.36766473929553,69,40.0744707892437
i,37,38.61437149596383,16,58.34784921778039
x,27,89.89281921642967,23,38.11685175450384
y,11,23.73086488881555,37,31.88634907783904
i,78,77.98704398856134,55,2.3762880598502956
a,15,91.08449101253217,72,29.15701324194231
a,90,55.00348441533711,28,90.98475666456586
t,89,75.10935298878614,85,54.34126952935362
g,94,44.71258278782489,94,85.36045118667484
d,18,7.14480291039552,44,5.275517790909989
c,23,45.34837111476185,2,78.87468641016025
i,53,58.989539922235515,26,69.14038591059366
l,66,17.98648109936988,82,79.99676412877241
p,4,72.03826618693346,42,76.91472699385531
k,53,56.92634647378113,18,87.40874108232647
h,88,72.79133520438171,4,88.05243011308598
u,50,10.829099447859758,40,46.78589172927844
r,64,68.39903781509652,15,98.40609528949633
y,97,39.13975449935631,50,92.60625155735376
m,52,25.495912400570287,92,6.597985704944143
n,99,58.72728020942941,63,20.65388286751616
r,64,84.10668160424788,43,30.72047480624409
i,31,35.36084580373671,25,75.86769547255912
g,33,78.52545590854399,24,53.978124212688186
x,67,49.845472671968125,82,18.117438828626973
x,42,46.23967382719519,95,68.37807638171289
x,60,0.36805081923824146,75,62.49966275515126
s,83,6.054661997631294,45,33.609750240132286
y,89,31.27096946472472,78,62.894232606149544
g,4,78.78388286968948,80,91.33406632115091
b,27,4.054289211890117,100,5.6754422309093
b,34,92.38101869621362,46,38.307361309055274
b,7,57.50938779878939,1,97.71762648648038
w,24,63.90198132270047,6,96.42090802687981
r,18,85.79582993006034,68,37.091304531415524
q,3,63.03100158895114,33,26.550968323461344
m,18,62.56165883831352,60,74.55526375133877
n,79,27.825611573253074,64,97.92907188611969
s,98,91.04541443706992,71,75.78748290457504
y,69,88.2161309708239,1,17.421738829005974
e,48,60.679606257513285,53,77.98303068480344
r,13,47.268368936929896,18,32.886309324285314
o,33,90.75527960817014,89,0.07292920559698324
k,53,98.66708569162321,37,22.121320068768334
e,71,38.99402302579076,14,94.87079979378314
s,68,66.09806602362914,90,1.3287338505751034
b,89,10.459874361574439,21,56.95842636200502
c,8,36.08147181315074,74,82.65373540068778
s,2,7.182440737207186,49,46.62421630559093
y,34,75.88383393112834,59,87.2056121461467
b,75,78.18304602214329,92,98.17958946177728
p,50,44.18660353222239,4,30.323675784293403
h,97,22.74064305993719,100,81.49722286518517
v,5,94.32511145021222,17,70.87626543130001
g,64,49.26031883778229,12,84.02835678075039
i,63,58.264378300268895,58,41.165069941542455
r,26,37.983053410659615,96,7.057798923537673
w,20,39.767641368483254,6,66.97793918295513
r,37,8.640937073927546,64,55.4249487917025
w,27,96.24801671986374,51,25.504848911161314
q,5,61.992179803230826,49,24.33250077923328
l,100,98.09299534034928,31,20.55516485259542
f,70,56.08877661462428,66,30.426195895645
r,23,3.294125473573273,27,92.75374714078396
v,0,28.729578285893986,77,38.024441349509594
c,35,22.28390607058953,13,26.02686741146093
m,6,97.36201436497382,65,54.13652716784517
j,93,7.601123788241404,66,38.999626776085336
d,89,70.14132263736708,1,27.472556470834107
e,85,76.7197795904921,84,41.91040563134
s,46,76.06589544046011,85,68.70003736747744
g,3,42.07840466366578,86,62.94315429467282
u,96,36.579624292651005,71,44.20692874949555
k,52,7.800490727098541,17,38.618057209082956
j,79,29.870207840838102,55,52.14248033740928
f,98,44.22985582962797,76,42.95659612363701
k,3,76.80025345415858,66,46.73837158361261
u,63,63.9457304056337,53,78.78445298504232
t,11,36.2493118847088,92,93.0168916807194
p,24,7.888101594927344,51,95.22645397248077
z,60,96.42268692344472,12,93.22491011450187
z,61,49.73379477510617,59,69.84567459768533
r,43,79.63341274146669,54,72.37186491206073
u,59,58.00486121303723,83,71.52561170496051
p,50,4.840557857804162,75,5.63947401624687
m,21,41.01097809182514,29,10.593543608387822
d,58,63.68923279586907,68,10.876862683236222
c,41,84.31123508068313,60,35.62645060981035
a,79,7.073962558277946,76,80.82954005281061
r,5,44.23027928553588,68,33.93936739449095
u,15,62.753311284237924,13,46.058628651621916
e,37,42.94741795613035,16,28.382082517549733
c,14,99.88699986359788,62,43.44653683575286
o,98,2.2608418219756565,94,73.68515878085142
e,63,62.4950499805953,94,13.463667331611829
j,85,76.28796590612407,41,95.97588405144057
g,69,93.69190948418218,21,46.52617624858184
s,62,51.09695724803017,45,50.50135817531136
h,6,71.85002258195176,59,75.09431477982909
a,92,84.14557642153784,27,84.25349472854238
n,86,29.280746905043074,15,88.18269195516241
p,73,32.89564725393775,3,50.07112579686825
p,31,91.81254540124259,60,50.87123581082782
i,86,53.903637626726706,2,49.86149680875369
r,16,37.17124234421683,12,23.397785626840406
p,90,74.48041536131076,39,33.009165188712565
s,8,24.57004234736553,72,4.313203348783345
w,18,9.917194299626807,71,47.62978647023812
w,22,30.71115089467825,81,47.973396980892524
w,75,9.41791662528434,46,29.51599016939782
j,44,78.98479982137138,31,26.042843004780458
z,7,59.82948097776376,16,52.237393971634525
w,6,55.15026472797272,30,5.897143022836038
q,35,41.67517130450859,25,70.4783998733364
z,56,13.291243379634121,52,14.675839035403149
m,2,37.073249251036145,54,64.52629074396951
j,57,75.73484959900533,39,66.28349643768617
k,1,72.6942555911231,47,71.04778175339636
w,24,53.592735631695064,30,25.11588201967603
h,0,87.53221537635952,93,63.212628603777254
f,96,1.9941439505043457,73,36.909356674358285
o,12,78.77227044479187,17,72.54222894785086
q,76,71.42110089446714,91,91.854435465059
u,74,26.83332234380149,23,17.610969772115737
s,56,14.083703916794077,58,81.80733138435454
o,13,76.97429444526924,16,47.37654842154417
u,27,13.585653919515096,88,2.822219849782326
q,58,14.529226023041575,90,40.574968838566164
y,26,85.60766872751438,44,74.65299277425078
v,27,47.18316607060525,91,89.84000219146023
n,62,28.732190980557558,8,76.65646774180324
g,67,39.52532357382231,71,20.9252813890076
i,90,85.16165628575425,6,17.448782616950297
b,15,10.604032781432448,55,68.55370407311428
u,8,23.04218785706469,65,60.927329268922556
p,95,23.926592327040343,26,47.767239380603364
q,47,50.072919698769525,12,48.34603636662922
k,6,49.29130718011798,19,20.740802971934592
n,13,3.541477189610742,98,77.49941875615927
b,59,8.636579127714583,7,70.39515979902251
g,65,84.8114297822708,19,13.46294658591496
p,40,29.512722321779506,9,59.26393813370458
o,52,19.078470273742944,7,96.20286027316561
z,46,97.16076062477238,40,22.894057976474425
i,39,79.9920516719803,14,65.23951523746305
l,40,17.294176253402593,39,22.884955400651684
d,11,65.78623623104221,81,45.3007153265669
h,47,19.752952464470898,17,52.95342604520198
b,95,41.771686633485075,94,86.4371018644898
h,33,69.59095604167156,21,22.783271514549398
f,68,91.61161613451945,56,6.563857704487097
t,35,45.700001131763244,43,86.62977265741077
x,7,75.46354496511756,34,81.71140706578866
j,16,84.2410305492828,94,91.16821009239418
z,44,13.31979487832694,98,55.16629371844398
m,28,60.099959158056706,6,15.75944576595486
d,99,50.03430827389553,56,84.82860360072101
o,16,59.96264966559855,88,34.952739515631635
l,29,88.7161240460036,67,82.34537552639183
t,56,56.986493877329444,88,23.631958481441007
p,16,15.511301130270805,36,48.557802752174986
c,5,24.83769948072205,87,97.21594278852271
v,67,56.35372572509747,1,21.26272546954553
p,67,33.679195130766196,96,32.8264186211304
y,86,20.572548682807522,34,72.56354776462985
r,82,21.66611156861322,65,39.05974637416302
k,22,69.73109412066967,44,53.28684839008784
n,38,23.7570178359519,64,40.739727248031734
t,5,12.275065643447903,19,42.38404528195504
z,26,11.0076616929072,46,13.00715460720111
i,45,76.80774449157717,93,32.14400180583681
p,20,79.84519936135237,45,59.974657213727866
t,44,84.6945919234628,29,98.89297600993994
b,92,96.12419231265429,36,4.606153850745565
x,92,91.45185658779769,27,69.47135068649355
x,19,80.63811150115363,5,18.378250527761875
h,89,26.296537649496244,88,83.18738409403136
b,100,98.43430454327535,64,90.34851810286057
l,10,25.76016991072606,61,74.50695637242991
d,55,62.52681380562587,61,72.43730995534943
r,73,24.122174814987563,52,29.67182630117392
g,50,24.68000644194167,66,50.21495965861019
o,6,48.38331784964799,72,72.73521610961102
w,83,36.18154594256172,96,79.14515114268183
c,31,47.5863575871398,16,51.13321191227419
s,35,85.21814729569476,82,59.672134002623025
w,26,83.71126477781229,34,57.23893095309368
p,0,55.97876738438067,30,49.476050541210135
a,92,66.91596109985973,75,35.408216758177716
u,8,63.75608747348463,74,72.92644790516508
g,66,60.58508852781082,48,54.14541767397143
w,45,99.8693326970814,4,15.12136498342339
k,28,14.118552507758775,96,86.55920309841022
d,94,63.11171782715006,75,36.26400754261928
j,81,85.01503344595828,31,98.20865392295649
w,36,62.40234478291388,37,25.600380982915095
p,36,67.62562695117464,59,72.43492954425378
c,66,77.84349522146029,48,25.366111281319025
r,33,59.58032125788397,24,12.57646693410026
t,71,98.52648589655507,99,46.53605975270795
m,31,86.89699857633158,66,6.259321561360887
e,69,92.56271203078195,82,54.43861601000785
m,85,3.947014465419163,54,47.89835854589729
n,96,50.842227560010244,62,74.34216740106201
e,88,8.860713401685395,22,56.828314273306745
o,55,7.927720775198244,61,75.47633000887306
e,18,83.91223371770228,9,16.809419853101026
u,47,46.563149332937485,89,82.01983120267586
t,38,68.49669033838943,35,95.58982556702681
s,70,33.11792341279255,7,50.350502544197205
d,65,29.276903720105185,39,67.33631242602392
g,40,63.2640795327803,71,24.19286265598817
o,21,27.524848362504283,1,18.544173998385116
g,85,4.046609638908971,100,5.553634677081265
f,23,71.74401148981248,72,70.92879706773788
p,61,68.10085432550115,5,16.336581644793068
b,77,61.00875083725249,89,17.892267640950998
o,39,41.495732181891874,4,81.23140762267298
e,16,19.86341385059751,76,19.018652394191214
s,20,92.35823357505559,72,56.69359541185632
p,36,14.054721327497145,4,67.0770142524321
f,30,37.464912650571335,85,80.52430554154563
j,15,96.79064401471828,69,80.39979636841494
y,90,49.83513738395864,92,28.639499094988953
t,68,28.165098304854897,88,72.19614910178558
w,26,54.461670330183765,86,35.46927856987624
i,79,24.353773817350522,23,69.07739639522973
s,99,58.85233315588717,0,93.97518923442283
y,43,61.955405403026965,78,54.85032242110801
n,42,12.04202365072179,32,11.238329953551752
p,92,34.17248318702262,65,28.388594339205685
u,39,10.142250236126127,56,47.6981923659426
n,99,29.948820383296592,49,56.89128913393022
m,70,22.82938568318026,67,87.31218151648676
i,99,40.68198412888127,1,5.890649796255953
o,7,93.62819482693536,12,80.25003191461579
d,49,85.5186569377735,14,99.93860759676075
u,24,80.57768474511691,91,40.637956239078456
p,79,73.66436861927723,5,91.29888217911339
m,24,90.55643981150203,52,40.32712306112421
m,97,93.15212044882873,57,2.0362718224789855
x,62,47.2712007855809,53,85.59994403047281
v,93,90.22122717195529,0,8.920172229183343
a,86,35.79373404728944,19,71.12122883597571
d,74,56.120862763601394,42,84.71164345215087
r,38,8.614361756616585,60,29.061188655744253
l,66,32.74929244446698,67,67.79451751273375
u,63,68.76328818511973,99,93.10568485491932
j,48,5.799295468168375,49,99.6249787155571
s,57,15.907386879632913,41,14.236458023155008
m,58,66.878031446982,10,10.016909477609204
s,39,10.625373454755504,77,78.74521934442718
d,68,20.38880691394096,59,75.12235623811286
e,82,6.196507502215631,40,16.50033487692175
r,0,17.43464351070829,59,25.700274372666275
s,53,37.06277979530235,64,11.098802730911238
m,59,58.380996437803255,65,64.45391857769233
k,42,21.464384459636467,77,72.17416981498044
a,82,8.132080894263915,91,42.87119476022168
p,61,3.264454940733208,28,33.216263167364225
i,62,48.21780862526983,63,60.39331919389751
i,22,8.078692166755431,64,98.24428318249929
h,40,91.411452752925,5,28.24124253939353
r,56,36.69627136989768,78,49.57314102808702
o,66,60.520773580391605,38,19.34312350983204
i,71,43.10412117635042,33,19.984097802522005
u,67,50.55448917155842,46,7.276247157713844
j,64,65.73070739571052,28,54.992827531044256
q,37,87.9497466796525,91,27.42223641114212
d,61,2.7801571532235503,38,28.70573270914356
w,34,71.75391413972788,47,30.944677497055217
v,74,26.853200157724476,5,43.7893290959438
i,86,63.597929062351255,75,86.4504537061933
e,45,12.781887077847609,9,26.397059248107414
s,4,65.8673349755637,61,87.99523527033242
l,31,31.231867084335864,54,38.74449995028642
r,55,28.14620875703765,0,28.496234398898203
d,77,81.43847208209523,2,58.65950974858277
l,61,20.35041184548345,58,77.87981568381939
j,72,52.41380783677242,46,81.62841587703483
y,39,18.44163929716842,24,2.48015285014499
l,61,64.16247629292754,60,80.93888339295935
i,79,28.516148129133978,56,38.527135954979244
i,70,25.469495571377777,61,68.10776058816231
i,89,29.08477322833578,46,57.47307411468001
w,56,53.962143525884464,17,79.92654546736738
v,32,4.035970564795743,4,73.27638126056529
g,9,48.73186242956512,72,62.5059513448208
g,58,65.91422555470696,68,74.4916382331145
w,24,67.31747853224336,59,25.66370611114881
y,74,59.98944883747546,67,30.601384630863983
o,37,83.1191832203371,80,38.273077926514944
e,85,25.540578173768125,92,8.076617011074738
w,83,25.217894154496456,22,20.38446876432293
u,25,21.00201161938713,74,77.83341723410544
